Year,Category,Actuals,Annualized_CR,PresBud,PresBud_vs_Annualized_CR,Enacted,PresBud_vs_Enacted
2014,NEPA Implementation,16748.9,17333.0,18087.0,,17298.0,789.0
2014,"Subtotal, Enforcement",250861.3,249951.0,267842.0,,249559.0,18283.0
2014,Geographic Programs,,,,,,
2014,Great Lakes Restoration,280806.1,304025.0,300000.0,,299520.0,480.0
2014,Geographic Program:  Chesapeake Bay,62297.6,58075.0,72982.0,,57299.0,15683.0
2014,Geographic Program: San Francisco,,,,,,
2014,Bay,5901.7,5924.0,4819.0,,5838.0,1019.0
2014,Geographic Program: Puget Sound,29931.6,30404.0,17150.0,,29952.0,12802.0
2014,Geographic Program:  Long Island,,,,,,
2014,Sound,3983.6,4018.0,2940.0,,3956.0,1016.0
2014,Geographic Program:  Gulf of Mexico,5434.3,5515.0,4482.0,,5455.0,973.0
2014,Geographic Program: South Florida,1998.0,2082.0,1704.0,,2058.0,354.0
2014,Geographic Program:  Lake Champlain,2415.0,2432.0,1399.0,,2395.0,996.0
2014,Geographic Program:  Other,,,,,,
2014,Northwest Forest,1271.1,1294.0,1445.0,,1294.0,151.0
2014,Lake Pontchartrain,1952.0,1982.0,948.0,,1952.0,1004.0
2014,Community Action for a,,,,,,
2014,Renewed Environment,,,,,,
2014,(CARE),16.1,0.0,1000.0,,0.0,1000.0
2014,Geographic Program:  Other,,,,,,
2014,(other activities),15.3,2.0,2000.0,,0.0,2000.0
2014,"Subtotal, Geographic Program:  Other",3254.5,3278.0,5393.0,,3246.0,2147.0
2014,"Subtotal, Geographic Programs",396022.4,415753.0,410869.0,,409719.0,1150.0
2014,Appropriation,,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Homeland Security:  Protection of EPA,,,,,,
2014,Personnel and Infrastructure,4309.2,6053.0,6063.0,,5966.0,97.0
2014,"Subtotal, Homeland Security",9189.6,11405.0,11640.0,,11278.0,362.0
2014,Information Exchange / Outreach,,,,,,
2014,Children and Other Sensitive,,,,,,
2014,Populations: Agency Coordination,7782.9,7553.0,8486.0,,7481.0,1005.0
2014,Environmental Education,10082.2,9810.0,0.0,,9699.0,9699.0
2014,"Congressional, Intergovernmental,",,,,,,
2014,External Relations,48673.0,47701.0,53208.0,,47638.0,5570.0
2014,Exchange Network,16479.3,17930.0,33659.0,,17724.0,15935.0
2014,Small Business Ombudsman,2756.4,2714.0,3131.0,,2693.0,438.0
2014,Small Minority Business Assistance,2281.1,2094.0,2289.0,,2079.0,210.0
2014,State and Local Prevention and,,,,,,
2014,Preparedness,12250.4,13403.0,14101.0,,13320.0,781.0
2014,TRI / Right to Know,15605.8,16469.0,16726.0,,16322.0,404.0
2014,Tribal - Capacity Building,13716.6,13775.0,15196.0,,13736.0,1460.0
2014,"Subtotal, Information Exchange / Outreach",129627.7,131449.0,146796.0,,130692.0,16104.0
2014,International Programs,,,,,,
2014,US Mexico Border,4410.6,4305.0,4384.0,,4283.0,101.0
2014,International Sources of Pollution,7646.0,7605.0,8543.0,,7591.0,952.0
2014,Trade and Governance,6257.2,5661.0,6284.0,,5609.0,675.0
2014,"Subtotal, International Programs",18313.8,17571.0,19211.0,,17483.0,1728.0
2014,IT / Data Management / Security,,,,,,
2014,Information Security,8551.9,6858.0,6939.0,,6786.0,153.0
2014,IT / Data Management,86196.5,88632.0,86599.0,,87939.0,1340.0
2014,"Subtotal, IT / Data Management / Security",94748.4,95490.0,93538.0,,94725.0,1187.0
2014,Legal / Science / Regulatory / Economic,,,,,,
2014,Review,,,,,,
2014,Administrative Law,5207.7,5205.0,5397.0,,5198.0,199.0
2014,Alternative Dispute Resolution,1476.9,1286.0,1492.0,,1282.0,210.0
2014,Civil Rights / Title VI Compliance,11639.9,11657.0,14339.0,,11618.0,2721.0
2014,Legal Advice: Environmental Program,43393.6,42651.0,44590.0,,42606.0,1984.0
2014,Legal Advice: Support Program,15535.4,14550.0,16413.0,,14539.0,1874.0
2014,Regional Science and Technology,2796.8,2628.0,2970.0,,2591.0,379.0
2014,Integrated Environmental Strategies,14619.7,14874.0,16258.0,,14754.0,1504.0
2014,,94.0,,,,,
2014,Appropriation,,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Regulatory/Economic-Management and,,,,,,
2014,Analysis,16056.6,15292.0,23258.0,,15256.0,8002.0
2014,Science Advisory Board,4907.2,5153.0,6761.0,,5135.0,1626.0
2014,"Subtotal, Legal / Science / Regulatory /",,,,,,
2014,Economic Review,115633.8,113296.0,131478.0,,112979.0,18499.0
2014,Operations and Administration,,,,,,
2014,Facilities Infrastructure and Operations,,,,,,
2014,Rent,164997.6,165242.0,171099.0,,165242.0,5857.0
2014,Utilities,9642.6,10105.0,10493.0,,10105.0,388.0
2014,Security,27655.2,28916.0,32643.0,,28916.0,3727.0
2014,Facilities Infrastructure and,,,,,,
2014,Operations (other activities),107682.4,117003.0,115681.0,,115514.0,167.0
2014,"Subtotal, Facilities Infrastructure and",,,,,,
2014,Operations,309977.8,321266.0,329916.0,,319777.0,10139.0
2014,"Central Planning, Budgeting, and",,,,,,
2014,Finance,75138.2,72659.0,78506.0,,72290.0,6216.0
2014,Acquisition Management,37238.9,33289.0,33893.0,,33175.0,718.0
2014,Financial Assistance Grants / IAG,,,,,,
2014,Management,24577.1,24079.0,26518.0,,24002.0,2516.0
2014,Human Resources Management,39628.0,37927.0,40047.0,,37839.0,2208.0
2014,"Subtotal, Operations and Administration",486560.0,489220.0,508880.0,,487083.0,21797.0
2014,Pesticides Licensing,,,,,,
2014,Pesticides: Protect Human Health from,,,,,,
2014,Pesticide Risk,56278.0,57872.0,58400.0,,57732.0,668.0
2014,Pesticides: Protect the Environment,,,,,,
2014,from Pesticide Risk,36969.0,37810.0,39047.0,,37704.0,1343.0
2014,Pesticides: Realize the Value of,,,,,,
2014,Pesticide Availability,13924.9,12554.0,12350.0,,12514.0,164.0
2014,Science Policy and Biotechnology,1635.4,1765.0,1510.0,,1754.0,244.0
2014,"Subtotal, Pesticides Licensing",108807.3,110001.0,111307.0,,109704.0,1603.0
2014,Resource Conservation and Recovery Act,,,,,,
2014,(RCRA),,,,,,
2014,RCRA:  Waste Management,,,,,,
2014,eManifest,0.0,0.0,2376.0,,0.0,2376.0
2014,RCRA:  Waste Management,,,,,,
2014,(other activities),62115.1,63696.0,63833.0,,63500.0,333.0
2014,"Subtotal, RCRA:  Waste Management",62115.1,63696.0,66209.0,,63500.0,2709.0
2014,,95.0,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,RCRA:  Corrective Action,39160.2,39159.0,40210.0,,39066.0,1144.0
2014,RCRA:  Waste Minimization & Recycling,8918.4,9499.0,9400.0,,9468.0,68.0
2014,"Subtotal, Resource Conservation and",,,,,,
2014,Recovery Act (RCRA),110193.7,112354.0,115819.0,,112034.0,3785.0
2014,Toxics Risk Review and Prevention,,,,,,
2014,Endocrine Disruptors,6807.0,8358.0,6891.0,,8255.0,1364.0
2014,Toxic Substances:  Chemical Risk,,,,,,
2014,Review and Reduction,55235.8,56812.0,62732.0,,56497.0,6235.0
2014,Pollution Prevention Program,14889.8,15333.0,15423.0,,15269.0,154.0
2014,Toxic Substances:  Chemical Risk,,,,,,
2014,Management,6417.2,6004.0,3596.0,,5982.0,2386.0
2014,Toxic Substances:  Lead Risk Reduction,,,,,,
2014,Program,13404.8,13829.0,14852.0,,13798.0,1054.0
2014,"Subtotal, Toxics Risk Review and",,,,,,
2014,Prevention,96754.6,100336.0,103494.0,,99801.0,3693.0
2014,Underground Storage Tanks (LUST / UST),,,,,,
2014,LUST / UST,12925.5,12791.0,12345.0,,12742.0,397.0
2014,Water:  Ecosystems,,,,,,
2014,National Estuary Program / Coastal,,,,,,
2014,Waterways,27231.5,27324.0,27227.0,,27014.0,213.0
2014,Wetlands,22275.9,21197.0,27656.0,,21160.0,6496.0
2014,"Subtotal, Water:  Ecosystems",49507.4,48521.0,54883.0,,48174.0,6709.0
2014,Water: Human Health Protection,,,,,,
2014,Beach / Fish Programs,2380.8,2574.0,724.0,,2552.0,1828.0
2014,Drinking Water Programs,97070.3,98931.0,104033.0,,98547.0,5486.0
2014,"Subtotal, Water: Human Health Protection",99451.1,101505.0,104757.0,,101099.0,3658.0
2014,Water Quality Protection,,,,,,
2014,Marine Pollution,12400.5,13003.0,11556.0,,12898.0,1342.0
2014,Surface Water Protection,207190.3,204799.0,213302.0,,203856.0,9446.0
2014,"Subtotal, Water Quality Protection",219590.8,217802.0,224858.0,,216754.0,8104.0
2014,Appropriation,,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Inspector General,,,,,,
2014,"Audits, Evaluations, and Investigations",,,,,,
2014,"Audits, Evaluations, and Investigations",45801.9,42189.0,45227.0,,41933.0,3294.0
2014,"Total, Inspector General",45801.9,42189.0,45227.0,,41933.0,3294.0
2014,Building and Facilities,,,,,,
2014,Homeland Security,,,,,,
2014,Homeland Security:  Protection of EPA,,,,,,
2014,Personnel and Infrastructure,5726.7,7087.0,8038.0,,7044.0,994.0
2014,Operations and Administration,,,,,,
2014,Facilities Infrastructure and Operations,32434.3,29505.0,46326.0,,29326.0,17000.0
2014,"Total, Building and Facilities",38161.0,36592.0,54364.0,,36370.0,17994.0
2014,Hazardous Substance Superfund,,,,,,
2014,Indoor Air and Radiation,,,,,,
2014,Radiation:  Protection,2247.3,2465.0,2476.0,,2468.0,8.0
2014,"Audits, Evaluations, and Investigations",,,,,,
2014,"Audits, Evaluations, and Investigations",11003.9,10000.0,11054.0,,9939.0,1115.0
2014,Compliance,,,,,,
2014,Compliance Monitoring,1191.0,1226.0,1182.0,,1221.0,39.0
2014,Enforcement,,,,,,
2014,Environmental Justice,578.5,582.0,601.0,,583.0,18.0
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Homeland Security:,,,,,,
2014,"Preparedness, Response, and",,,,,,
2014,Recovery  (other activities),29249.7,29084.0,29259.0,,29021.0,238.0
2014,"Subtotal, Homeland Security:",,,,,,
2014,"Preparedness, Response, and",,,,,,
2014,Recovery,40547.7,40648.0,40800.0,,40545.0,255.0
2014,Homeland Security:  Protection of EPA,,,,,,
2014,Personnel and Infrastructure,1671.0,1176.0,1172.0,,1170.0,2.0
2014,"Subtotal, Homeland Security",42218.7,41824.0,41972.0,,41715.0,257.0
2014,Information Exchange / Outreach,,,,,,
2014,Exchange Network,1383.6,1440.0,1433.0,,1431.0,2.0
2014,IT / Data Management / Security,,,,,,
2014,Information Security,462.2,732.0,728.0,,728.0,0.0
2014,IT / Data Management,14843.5,15391.0,13865.0,,15339.0,1474.0
2014,"Subtotal, IT / Data Management / Security",15305.7,16123.0,14593.0,,16067.0,1474.0
2014,Appropriation,,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Research: Sustainable Communities,,,,,,
2014,Research: Sustainable and Healthy,,,,,,
2014,Communities,19395.7,17852.0,18243.0,,17757.0,486.0
2014,Research:  Chemical Safety and,,,,,,
2014,Sustainability,,,,,,
2014,Human Health Risk Assessment,3918.2,3330.0,3197.0,,3311.0,114.0
2014,Superfund Cleanup,,,,,,
2014,Superfund:  Emergency Response and,,,,,,
2014,Removal,200976.9,190248.0,187826.0,,189590.0,1764.0
2014,Superfund:  EPA Emergency,,,,,,
2014,Preparedness,9919.3,9236.0,8150.0,,9244.0,1094.0
2014,Superfund:  Federal Facilities,28356.6,26188.0,26866.0,,26199.0,667.0
2014,Superfund:  Remedial,639016.1,566889.0,539074.0,,564998.0,25924.0
2014,Superfund:  Support to Other Federal,,,,,,
2014,Agencies,5849.0,5881.0,0.0,,5849.0,5849.0
2014,"Subtotal, Superfund Cleanup",884117.9,798442.0,761916.0,,795880.0,33964.0
2014,"Total, Hazardous Substance Superfund",1308310.2,1216206.0,1180374.0,,1213808.0,33434.0
2014,Leaking Underground Storage Tanks,,,,,,
2014,Enforcement,,,,,,
2014,Civil Enforcement,678.7,789.0,816.0,,789.0,27.0
2014,Operations and Administration,,,,,,
2014,Facilities Infrastructure and Operations,,,,,,
2014,Rent,695.0,695.0,636.0,,695.0,59.0
2014,Facilities Infrastructure and,,,,,,
2014,Operations (other activities),182.0,221.0,203.0,,220.0,17.0
2014,"Subtotal, Facilities Infrastructure and",,,,,,
2014,Operations,877.0,916.0,839.0,,915.0,76.0
2014,Acquisition Management,170.6,164.0,152.0,,163.0,11.0
2014,"Central Planning, Budgeting, and",,,,,,
2014,Finance,416.3,512.0,414.0,,512.0,98.0
2014,"Subtotal, Operations and Administration",1463.9,1592.0,1405.0,,1590.0,185.0
2014,Underground Storage Tanks (LUST / UST),,,,,,
2014,LUST / UST,12542.3,11991.0,10195.0,,11962.0,1767.0
2014,,99.0,,,,,
2014,Appropriation,,,,,,
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,LUST Cooperative Agreements,59968.0,59355.0,57402.0,,58956.0,1554.0
2014,LUST Prevention,31193.8,30655.0,28926.0,,30449.0,1523.0
2014,"Subtotal, Underground Storage Tanks",,,,,,
2014,(LUST / UST),103704.1,102001.0,96523.0,,101367.0,4844.0
2014,Research: Sustainable Communities,,,,,,
2014,Research: Sustainable and Healthy,,,,,,
2014,Communities,338.8,397.0,498.0,,396.0,102.0
2014,"Total, Leaking Underground Storage",,,,,,
2014,Tanks,106185.5,104779.0,99242.0,,104142.0,4900.0
2014,Inland Oil Spill Programs,,,,,,
2014,Compliance,,,,,,
2014,Compliance Monitoring,122.5,138.0,142.0,,138.0,4.0
2014,Enforcement,,,,,,
2014,Civil Enforcement,2514.1,2289.0,2955.0,,2286.0,669.0
2014,Oil,,,,,,
2014,"Oil Spill: Prevention, Preparedness and",,,,,,
2014,Response,15231.7,14768.0,17068.0,,14673.0,2395.0
2014,Operations and Administration,,,,,,
2014,Facilities Infrastructure and Operations,,,,,,
2014,Rent,436.7,437.0,426.0,,437.0,11.0
2014,Facilities Infrastructure and,,,,,,
2014,Operations (other activities),75.5,98.0,83.0,,98.0,15.0
2014,"Subtotal, Facilities Infrastructure and",,,,,,
2014,Operations,512.2,535.0,509.0,,535.0,26.0
2014,"Subtotal, Operations and Administration",512.2,535.0,509.0,,535.0,26.0
2014,Research: Sustainable Communities,,,,,,
2014,Research: Sustainable and Healthy,,,,,,
2014,Communities,1051.7,626.0,594.0,,613.0,19.0
2014,"Total, Inland Oil Spill",19432.2,18356.0,21268.0,,18245.0,3023.0
2014,State and Tribal Assistance Grants,,,,,,
2014,State and Tribal Assistance Grants (STAG),,,,,,
2014,Infrastructure Assistance:  Clean Water,,,,,,
2014,SRF,1682041.2,1465370.0,1095000.0,,1466456.0,371456.0
2014,Infrastructure Assistance:  Drinking,,,,,,
2014,Water SRF,1199237.2,923509.0,817000.0,,917892.0,100892.0
2014,,100.0,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Infrastructure Assistance:  Alaska Native,,,,,,
2014,Villages,9984.0,9984.0,10000.0,,9984.0,16.0
2014,Brownfields Projects,98783.8,89848.0,85000.0,,94848.0,9848.0
2014,Diesel Emissions Reduction Grant,,,,,,
2014,Program,32138.2,24952.0,6000.0,,29952.0,23952.0
2014,Infrastructure Assistance:  Mexico,,,,,,
2014,Border,4992.0,0.0,5000.0,,4992.0,8.0
2014,"Subtotal, State and Tribal Assistance",,,,,,
2014,Grants (STAG),3027176.4,2513663.0,2018000.0,,2524124.0,506124.0
2014,Categorical Grants,,,,,,
2014,Categorical Grant:  Beaches Protection,10887.1,9681.0,0.0,,9864.0,9864.0
2014,Categorical Grant:  Brownfields,50147.2,48398.0,47572.0,,49317.0,1745.0
2014,Categorical Grant:  Environmental,,,,,,
2014,Information,11233.4,9779.0,21564.0,,9964.0,11600.0
2014,Categorcial Grant: Evidence-Based,,,,,,
2014,Enforcement Grants,0.0,0.0,4000.0,,0.0,4000.0
2014,Categorical Grant:  Hazardous Waste,,,,,,
2014,Financial Assistance,103596.8,101059.0,102974.0,,102974.0,0.0
2014,Categorical Grant:  Lead,15418.5,14242.0,14512.0,,14512.0,0.0
2014,Categorical Grant:  Nonpoint Source,,,,,,
2014,(Sec. 319),173332.4,168738.0,164493.0,,164493.0,0.0
2014,Categorical Grant:  Pesticides,,,,,,
2014,Enforcement,19339.8,18298.0,18644.0,,18644.0,0.0
2014,Categorical Grant:  Pesticides Program,,,,,,
2014,Implementation,14897.1,13119.0,13119.0,,13119.0,0.0
2014,Categorical Grant:  Pollution Control,,,,,,
2014,(Sec. 106),,,,,,
2014,Monitoring Grants,29050.2,18090.0,18500.0,,18433.0,67.0
2014,Categorical Grant:  Pollution,,,,,,
2014,Control (Sec. 106) (other,,,,,,
2014,activities),224802.8,215881.0,240164.0,,219970.0,18194.0
2014,"Subtotal, Categorical Grant:  Pollution",,,,,,
2014,Control (Sec. 106),253853.0,233971.0,258664.0,,238403.0,20261.0
2014,Categorical Grant:  Pollution Prevention,5292.9,4834.0,4922.0,,4922.0,0.0
2014,Categorical Grant:  Public Water System,,,,,,
2014,Supervision (PWSS),108645.2,103362.0,109700.0,,105320.0,4380.0
2014,Categorical Grant:  Radon,8614.0,7895.0,0.0,,8045.0,8045.0
2014,Categorical Grant:  State and Local Air,,,,,,
2014,Quality Management,245859.2,231346.0,257229.0,,235729.0,21500.0
2014,Categorical Grant:  Targeted,,,,,,
2014,Watersheds,359.9,0.0,0.0,,0.0,0.0
2014,Categorical Grant:  Toxics Substances,,,,,,
2014,Compliance,6036.7,4986.0,5081.0,,5081.0,0.0
2014,Categorical Grant:  Tribal Air Quality,,,,,,
2014,Management,13870.1,13005.0,13252.0,,13252.0,0.0
2014,Program Area,,,,,,
2014,Program Project,,,,,,
2014,Sub-Program Project,,,,,,
2014,Categorical Grant:  Tribal General,,,,,,
2014,Assistance Program,71754.0,66374.0,72631.0,,67631.0,5000.0
2014,Categorical Grant:  Underground,,,,,,
2014,Injection Control  (UIC),10655.3,10650.0,10852.0,,10852.0,0.0
2014,Categorical Grant:  Underground,,,,,,
2014,Storage Tanks,1639.6,1519.0,1490.0,,1548.0,58.0
2014,Categorical Grant:  Wastewater,,,,,,
2014,Operator Training,80.4,0.0,0.0,,0.0,0.0
2014,Categorical Grant:  Wetlands Program,,,,,,
2014,Development,17528.3,14862.0,15143.0,,15143.0,0.0
2014,"Subtotal, Categorical Grants",1143040.9,1076118.0,1135842.0,,1088813.0,47029.0
2014,Congressional Priorities,,,,,,
2014,Congressionally Mandated Projects,68306.4,0.0,0.0,,0.0,0.0
2014,"Total, State and Tribal Assistance Grants",4238523.7,3589781.0,3153842.0,,3612937.0,459095.0
2013,Program/Projects by Program Area,,,,,,
2013,,,,,,,
2013,,,,,,,
2013,"A
ppropriation",,,,,,
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,IT / Data Management / Security,,,,,,
2013,IT / Data Management,3483.7,,4047.0,,3652.0,395.0
2013,Operations and Administration,,,,,,
2013,Facilities Infrastructure and Operations,,,,,,
2013,Rent,30251.9,,34899.0,,35605.0,706.0
2013,Utilities,20159.3,,20202.0,,20162.0,40.0
2013,Security,9300.6,,11066.0,,10696.0,370.0
2013,Facilities Infrastructure and Operations (other,,,,,,
2013,activities),9724.3,,9318.0,,5556.0,3762.0
2013,"Subtotal, Facilities Infrastructure and Operations",69436.1,,75485.0,,72019.0,3466.0
2013,"Subtotal, Operations and Administration",69436.1,,75485.0,,72019.0,3466.0
2013,Pesticides Licensing,,,,,,
2013,,4118.8,,3919.0,,3757.0,162.0
2013,Pesticides: Protect Human Health from Pesticide Risk,,,,,,
2013,Pesticides: Protect the Environment from Pesticide Risk,1995.2,,2604.0,,2289.0,315.0
2013,Pesticides: Realize the Value of Pesticide Availability,522.8,,575.0,,517.0,58.0
2013,"Subtotal, Pesticides Licensing",6636.8,,7098.0,,6563.0,535.0
2013,"Research:  Air, Climate and Energy",,,,,,
2013,"Research: Air, Climate and Energy",,,,,,
2013,Global Change,19416.9,,20281.0,,18276.0,2005.0
2013,Clean Air,91122.7,,82853.0,,78526.0,4327.0
2013,"Research: Air, Climate and Energy (other activities)",9216.4,,2760.0,,2043.0,717.0
2013,"Subtotal, Research: Air, Climate and Energy",119756.0,,105894.0,,98845.0,7049.0
2013,"Subtotal, Research:  Air, Climate and Energy",119756.0,,105894.0,,98845.0,7049.0
2013,Research:  Safe and Sustainable Water Resources,,,,,,
2013,Research: Safe and Sustainable Water Resources,,,,,,
2013,Drinking Water,50885.3,,51606.0,,50152.0,1454.0
2013,Water Quality,66573.0,,69532.0,,63274.0,6258.0
2013,Research: Safe and Sustainable Water Resources,,,,,,
2013,(other activities),0.0,,52.0,,50.0,2.0
2013,"Subtotal, Research: Safe and Sustainable Water Resources",117458.3,,121190.0,,113476.0,7714.0
2013,"Subtotal, Research:  Safe and Sustainable Water Resources",117458.3,,121190.0,,113476.0,7714.0
2013,82,,,,,,
2013,Research:  Sustainable Communities,,,,,,
2013,Research: Sustainable and Healthy Communities,,,,,,
2013,Human Health,52904.5,,44500.0,,45318.0,818.0
2013,Ecosystems,68740.8,,60180.0,,60806.0,626.0
2013,Research: Sustainable and Healthy Communities,,,,,,
2013,(other activities),70790.8,,61050.0,,64617.0,3567.0
2013,"Subtotal, Research: Sustainable and Healthy Communities",192436.1,,165730.0,,170741.0,5011.0
2013,"Subtotal, Research:  Sustainable Communities",192436.1,,165730.0,,170741.0,5011.0
2013,Research:  Chemical Safety and Sustainability,,,,,,
2013,Human Health Risk Assessment,46140.1,,40505.0,,39553.0,952.0
2013,Research: Chemical Safety and Sustainability,,,,,,
2013,Endocrine Disruptors,10708.8,,16253.0,,16861.0,608.0
2013,Computational Toxicology,22412.4,,21267.0,,21177.0,90.0
2013,Research: Chemical Safety and Sustainability (other,,,,,,
2013,activities),52092.4,,56721.0,,53697.0,3024.0
2013,"Subtotal, Research: Chemical Safety and Sustainability",85213.6,,94241.0,,91735.0,2506.0
2013,"Subtotal, Research:  Chemical Safety and Sustainability",131353.7,,134746.0,,131288.0,3458.0
2013,Water:   Human Health Protection,,,,,,
2013,Drinking Water Programs,3724.2,,3639.0,,3782.0,143.0
2013,Congressional Priorities,,,,,,
2013,Congressionally Mandated Projects,5582.0,,0.0,,0.0,0.0
2013,Water Quality Research and Support Grants,0.0,,0.0,,4992.0,4992.0
2013,"Subtotal, Congressional Priorities",5582.0,,0.0,,4992.0,4992.0
2013,"Total, Science & Technology",877269.5,,807257.0,,793728.0,13529.0
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Greenhouse Gas Reporting Registry,18357.6,,18694.0,,15757.0,2937.0
2013,Climate Protection Program (other activities),40808.6,,30498.0,,29043.0,1455.0
2013,"Subtotal, Climate Protection Program",116335.2,,107991.0,,99481.0,8510.0
2013,Federal Stationary Source Regulations,31296.0,,34142.0,,27298.0,6844.0
2013,Federal Support for Air Quality Management,106081.2,,134841.0,,123469.0,11372.0
2013,Federal Support for Air Toxics Program,24005.5,,0.0,,0.0,0.0
2013,Stratospheric Ozone: Domestic Programs,5157.6,,5643.0,,5570.0,73.0
2013,Stratospheric Ozone: Multilateral Fund,9690.0,,9690.0,,9479.0,211.0
2013,"Subtotal, Clean Air and Climate",313442.8,,313195.0,,286108.0,27087.0
2013,Indoor Air and Radiation,,,,,,
2013,Indoor Air:  Radon Program,5318.5,,2198.0,,3895.0,1697.0
2013,Reduce Risks from Indoor Air,21503.0,,17393.0,,17168.0,225.0
2013,Radiation:  Protection,11156.0,,9760.0,,9616.0,144.0
2013,Radiation:  Response Preparedness,3439.8,,3083.0,,3038.0,45.0
2013,"Subtotal, Indoor Air and Radiation",41417.3,,32434.0,,33717.0,1283.0
2013,Brownfields,,,,,,
2013,Brownfields,24443.8,,25685.0,,23642.0,2043.0
2013,Compliance,,,,,,
2013,Compliance Assistance and Centers,671.8,,0.0,,0.0,0.0
2013,Compliance Incentives,667.3,,0.0,,0.0,0.0
2013,Compliance Monitoring,109266.9,,125209.0,,106707.0,18502.0
2013,"Subtotal, Compliance",110606.0,,125209.0,,106707.0,18502.0
2013,Enforcement,,,,,,
2013,Civil Enforcement,179391.2,,188957.0,,177290.0,11667.0
2013,Criminal Enforcement,51623.3,,51900.0,,48123.0,3777.0
2013,Enforcement Training,410.3,,0.0,,0.0,0.0
2013,Environmental Justice,8407.0,,7161.0,,6848.0,313.0
2013,NEPA Implementation,17105.0,,17424.0,,17298.0,126.0
2013,"Subtotal, Enforcement",256936.8,,265442.0,,249559.0,15883.0
2013,Geographic Programs,,,,,,
2013,Great Lakes Restoration,329215.5,,300000.0,,299520.0,480.0
2013,Geographic Program:  Chesapeake Bay,42414.3,,72618.0,,57299.0,15319.0
2013,Geographic Program: San Francisco Bay,4357.2,,4857.0,,5838.0,981.0
2013,Geographic Program: Puget Sound,38113.8,,19289.0,,29952.0,10663.0
2013,Geographic Program: South Florida,1643.8,,1700.0,,2058.0,358.0
2013,Geographic Program:  Long Island Sound,6154.3,,2962.0,,3956.0,994.0
2013,Geographic Program:  Gulf of Mexico,4881.6,,4436.0,,5455.0,1019.0
2013,Geographic Program:  Lake Champlain,6732.1,,1399.0,,2395.0,996.0
2013,Geographic Program:  Other,,,,,,
2013,Northwest Forest,1246.8,,1417.0,,1294.0,123.0
2013,Lake Pontchartrain,2598.0,,955.0,,1952.0,997.0
2013,Community Action for a Renewed Environment,,,,,,
2013,(CARE),2697.5,,2069.0,,0.0,2069.0
2013,Geographic Program:  Other (other activities),33965.0,,0.0,,0.0,0.0
2013,"Subtotal, Geographic Program:  Other",40507.3,,4441.0,,3246.0,1195.0
2013,"Subtotal, Geographic Programs",474019.9,,411702.0,,409719.0,1983.0
2013,Homeland Security,,,,,,
2013,Homeland Security:  Communication and Information,4215.9,,4217.0,,4249.0,32.0
2013,Homeland Security:  Critical Infrastructure Protection,2411.5,,2087.0,,1063.0,1024.0
2013,"Homeland Security:  Preparedness, Response, and Recovery",,,,,,
2013,Decontamination,791.5,,0.0,,0.0,0.0
2013,"Homeland Security:  Preparedness, Response, and",,,,,,
2013,Recovery  (other activities),481.3,,0.0,,0.0,0.0
2013,"Subtotal, Homeland Security:  Preparedness, Response,",,,,,,
2013,and Recovery,1272.8,,0.0,,0.0,0.0
2013,Homeland Security:  Protection of EPA Personnel and,,,,,,
2013,Infrastructure,6497.0,,5999.0,,5966.0,33.0
2013,"Subtotal, Homeland Security",14397.2,,12303.0,,11278.0,1025.0
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Exchange Network,17816.6,,23008.0,,17724.0,5284.0
2013,Small Business Ombudsman,3106.9,,3018.0,,2693.0,325.0
2013,Small Minority Business Assistance,2277.5,,2291.0,,2079.0,212.0
2013,State and Local Prevention and Preparedness,13063.2,,14852.0,,13320.0,1532.0
2013,TRI / Right to Know,16634.5,,17354.0,,16322.0,1032.0
2013,Tribal - Capacity Building,13892.7,,15062.0,,13736.0,1326.0
2013,"Subtotal, Information Exchange / Outreach",136088.7,,139404.0,,130692.0,8712.0
2013,International Programs,,,,,,
2013,US Mexico Border,4872.0,,4490.0,,4313.0,177.0
2013,International Sources of Pollution,8731.0,,8466.0,,7659.0,807.0
2013,Trade and Governance,6230.1,,6178.0,,5632.0,546.0
2013,"Subtotal, International Programs",19833.1,,19134.0,,17604.0,1530.0
2013,IT / Data Management / Security,,,,,,
2013,Information Security,7831.2,,6868.0,,6786.0,82.0
2013,IT / Data Management,96614.1,,88893.0,,87939.0,954.0
